original,duplicate,label
data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-melanoma-mimic-21.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\v-melanoma-mimic-23.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-epidermal-cyst-99.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\v-pilar-cyst-34.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-seborrheic-keratoses-smooth-75.jpg,data\raw\dataset2\IMG_CLASSES\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\v-seborrheic-keratoses-smooth-76.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\4_33.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\5_10.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13IntertrigoPenis2w.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13IntertrigoPenis3.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13TineaGroin143.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-groin-5.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-penis-12.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-penis-13.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13IntertrigoPenis2w.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-penis-14.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candidiasis-diaper-1.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candidiasis-diaper-2.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-diaper-rash-1.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candidiasis-diaper-8.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-diaper-rash-2.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candidiasis-diaper-9.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\v-id-reaction-1.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-id-reaction-1.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\v-id-reaction-10.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-id-reaction-10.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-id-reaction-2.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-id-reaction-2.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-id-reaction-3.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-id-reaction-3.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-id-reaction-4.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-id-reaction-4.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\v-id-reaction-7.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-id-reaction-7.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\v-id-reaction-8.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-id-reaction-8.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13IntertrigoGroin.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-intertrigo-11.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13IntertrigoGluteal.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-intertrigo-12.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-penis-12.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-intertrigo-2.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13intertrigo1219052.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-intertrigo-28.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-penis-11.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-intertrigo-3.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-penis-9.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-intertrigo-5.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-penis-7.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-intertrigo-6.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-beard-1.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-beard-8.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-body-14.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-body-15.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-beard-7.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-face-38.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-beard-9.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-face-39.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-beard-11.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-face-49.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-body-117.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-face-56.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-foot-dorsum-1.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-foot-dorsum-24.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-foot-webs-15.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-foot-webs-16.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-foot-webs-11.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-foot-webs-24.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-foot-webs-25.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-foot-webs-7.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-groin-16.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-69.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-groin-14.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-71.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-groin-10.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-75.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-groin-7.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-78.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-groin-6.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-79.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13TineaGroin143.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-83.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13TineaGroin34.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-89.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13TineaGroinBorder.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-90.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-body-10.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-hand-dorsum-9.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-63.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-incognito-1.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-body-116.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-incognito-14.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-61.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-incognito-3.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-123.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-incognito-53.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-65.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-incognito-6.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-91.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-incognito-7.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-palm-1.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-palm-11.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-palm-1.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-palm-8.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-primary-lesion-1.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-primary-lesion-2.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13TineaGroin34.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-candida-groin-4.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-penis-7.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-candida-penis-16.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13IntertrigoPenis2w.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-candida-penis-8.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-erosio-interdigitalis-blastomycetica-33.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-erosio-interdigitalis-blastomycetica-34.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-id-reaction-11.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-id-reaction-11.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-id-reaction-5.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-id-reaction-5.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-id-reaction-6.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-id-reaction-6.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\1. Eczema 1677\t-id-reaction-9.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-id-reaction-9.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-13intertrigo1219051.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-intertrigo-29.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13intertrigo121905.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-intertrigo-30.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-penis-10.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-intertrigo-4.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-03ContactDerm040127.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-perleche-785.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-116.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-tinea-body-127.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-hand-dorsum-7.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-tinea-body-9.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-beard-10.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-tinea-face-48.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-foot-dorsum-23.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-tinea-foot-plantar-28.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-foot-webs-25.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-tinea-foot-webs-1.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-groin-15.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-tinea-groin-70.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-62.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-tinea-incognito-4.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-64.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-tinea-incognito-5.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-tinea-foot-webs-13.jpg,data\raw\dataset2\IMG_CLASSES\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-tinea-versicolor-87.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k
